File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayLineDirection.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayLineDirection.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayLines.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayLines.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayNodes.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayNodes.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayPath.g.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayPath.g.i.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayPathDirection.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayPathDirection.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayPheromones.g.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayPheromones.g.i.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayRacetrack.g.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayRacetrack.g.i.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayRacetracks.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayRacetracks.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplaySettings.g.cs,101,68,39,2,18,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplaySettings.g.i.cs,101,68,39,2,18,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayShortestPath.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayShortestPath.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayStartNode.g.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\DisplayStartNode.g.i.cs,75,48,31,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\GeneratedInternalTypeHelper.g.cs,3,1,0,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\obj\Debug\GeneratedInternalTypeHelper.g.i.cs,63,27,13,3,10,1,26,66,0,1
C:\Development\Selkie\WPF\Selkie.WPF.UserControls\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\CommandManager.cs,29,27,13,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\DelegateCommand.cs,72,61,29,2,11,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\GlobalSuppressions.cs,17,17,0,0,0,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Installer.cs,54,44,22,0,10,1,0,4,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\MainViewModel.cs,51,45,24,2,6,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\ViewModel.cs,21,19,8,1,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Control\ControlViewModel.cs,216,183,98,14,32,0,1,11,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\MapViewModel.cs,127,99,66,1,28,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\BaseMapViewModelMessageHandler.cs,32,27,11,1,3,0,2,4,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\EndNodeModelChangeHandler.cs,41,34,20,0,6,0,1,2,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\IMapViewModelMessageHandler.cs,10,9,5,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\LinesModelChangedHandler.cs,28,25,12,0,3,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\NodesModelChangedHandler.cs,35,31,17,0,4,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\RacetrackModelChangedHandler.cs,35,31,17,0,4,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\SelkieInMemoryBusMessageHandlerAsync.cs,31,26,15,0,5,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\ShortestPathDirectionModelChangedHandler.cs,35,31,17,0,4,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\ShortestPathModelChangedHandler.cs,33,29,16,0,4,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Mapping\Handlers\StartNodeModelChangeHandler.cs,36,31,17,0,5,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Pheromones\PheromonesViewModel.cs,130,113,68,5,17,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Properties\AssemblyInfo.cs,41,16,3,0,8,0,17,120,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Settings\AntSettingsViewModel.cs,164,136,74,7,28,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Settings\RacetrackSettingsViewModel.cs,204,171,94,13,32,1,1,10,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\Status\StatusViewModel.cs,99,81,45,3,18,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\TrailHistory\DisplayHistoryRow.cs,132,118,60,11,14,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\TrailHistory\IDisplayHistoryRowFactory.cs,21,19,7,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\TrailHistory\TrailHistoryViewModel.cs,58,50,30,1,8,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\TrailHistory\Converters\ITrailDetailsToDisplayHistoryRowsConverter.cs,17,15,9,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels\TrailHistory\Converters\TrailDetailsToDisplayHistoryRowsConverter.cs,96,82,41,5,14,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\ICommandManager.cs,10,9,5,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IControlViewModel.cs,18,17,13,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IConverter.cs,7,7,3,0,0,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IDisplayHistoryRow.cs,18,17,13,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IMainViewModel.cs,10,9,5,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IMapViewModel.cs,19,18,14,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IPheromonesViewModel.cs,12,11,7,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\IStatusViewModel.cs,13,11,6,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\ITrailHistoryViewModel.cs,10,9,5,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\Settings\IAntSettingsViewModel.cs,15,14,10,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Interfaces\Settings\IRacetrackSettingsViewModel.cs,13,12,8,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\DelegateCommandTests.cs,94,76,36,1,17,0,1,7,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\MainViewModelTests.cs,47,39,20,0,8,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\TestImmediateDispatcher.cs,22,20,10,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\TestNotifyPropertyChanged.cs,57,49,28,3,8,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\ViewModelTests.cs,34,28,12,0,6,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Control\ControlViewModelTests.cs,636,416,219,1,118,0,102,102,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\MapViewModelTests.cs,368,232,127,1,70,0,66,66,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\EndNodeModelChangeHandlerTests.cs,103,75,47,0,19,0,9,9,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\LinesModelChangedHandlerTests.cs,58,47,31,0,8,0,3,3,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\NodesModelChangedHandlerTests.cs,96,70,44,0,17,0,9,9,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\RacetrackModelChangedHandlerTests.cs,98,72,46,0,17,0,9,9,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\SelkieInMemoryBusMessageHandlerAsyncTests.cs,75,57,29,0,12,0,6,6,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\ShortestPathDirectionModelChangedHandlerTests.cs,97,71,45,0,17,0,9,9,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\ShortestPathModelChangedHandlerTests.cs,60,48,32,0,9,0,3,3,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Mapping\Handlers\StartNodeModelChangeHandlerTests.cs,90,64,42,0,17,0,9,9,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Pheromones\PheromonesViewModelTests.cs,338,213,109,0,59,0,66,66,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Settings\AntSettingsViewModelTests.cs,495,327,149,2,81,0,87,87,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Settings\RacetrackSettingsViewModelTests.cs,516,339,159,1,88,0,89,89,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\Status\StatusViewModelTests.cs,251,172,87,0,37,0,42,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\TrailHistory\DisplayHistoryRowTests.cs,105,92,31,0,13,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\TrailHistory\TrailHistoryViewModelTests.cs,156,113,62,3,28,0,15,15,0,0
C:\Development\Selkie\WPF\Selkie.WPF.ViewModels.Tests\TrailHistory\Converters\TrailDetailsToDisplayDisplayHistoryRowsConverterTests.cs,157,126,64,1,31,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\AntSettingsView.xaml.cs,17,15,9,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\BaseView.cs,15,14,6,1,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\ControlView.xaml.cs,14,13,7,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\HistoryView.xaml.cs,14,13,7,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\Installers.cs,27,25,12,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\MainView.xaml.cs,91,79,46,3,12,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\MapView.xaml.cs,17,15,9,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\PheromonesView.xaml.cs,14,13,7,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\RacetrackSettingsView.xaml.cs,17,15,9,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\StatusView.xaml.cs,14,13,7,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\AntSettingsView.g.cs,84,56,35,2,13,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\AntSettingsView.g.i.cs,84,56,35,2,13,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\ControlView.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\ControlView.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\GeneratedInternalTypeHelper.g.cs,3,1,0,0,2,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\GeneratedInternalTypeHelper.g.i.cs,63,27,13,3,10,1,26,66,0,1
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\HistoryView.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\HistoryView.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\MainView.g.cs,105,72,43,2,18,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\MainView.g.i.cs,105,72,43,2,18,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\MapView.g.cs,77,50,33,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\MapView.g.i.cs,77,50,33,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\PheromonesView.g.cs,77,50,33,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\PheromonesView.g.i.cs,77,50,33,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\RacetrackSettingsView.g.cs,84,56,35,2,13,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\RacetrackSettingsView.g.i.cs,84,56,35,2,13,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\StatusView.g.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Debug\StatusView.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Release\ControlView.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Release\GeneratedInternalTypeHelper.g.i.cs,63,27,13,3,10,1,26,66,0,1
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Release\HistoryView.g.i.cs,76,49,32,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Release\MainView.g.i.cs,105,72,43,2,18,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\obj\Release\StatusView.g.i.cs,77,50,33,1,12,0,15,42,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\IAntSettingsView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\IControlView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\IMapView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\IPheromonesView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\ISettingsView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\IStatusView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\ITrailsHistoryView.cs,8,7,3,0,1,0,0,0,0,0
C:\Development\Selkie\WPF\Selkie.WPF.Views.Interfaces\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\XUnit.Extensions\NuGet.Selkie.XUnit.Extensions\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions\AutoNSubstituteDataAttribute.cs,18,17,8,0,1,0,0,0,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions\InlineAutoNSubstituteDataAttribute.cs,18,17,7,0,1,0,0,0,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions\XUnitHelper.cs,87,74,27,4,13,0,0,0,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions.Tests\AutoNSubstituteDataAttributeTests.cs,46,35,17,0,8,0,3,3,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions.Tests\FactAndTheoryTests.cs,35,31,12,2,4,0,0,0,0,0
C:\Development\Selkie\XUnit.Extensions\Selkie.XUnit.Extensions.Tests\Properties\AssemblyInfo.cs,39,14,2,0,8,0,17,120,0,0
